borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
Bronx,Baychester,01 One Family Dwellings,1,4983,70,A5,4047 Wilder Avenue,NA,10466,1,0,1,2375,1920,1955,1,A5,330000,2019-02-21T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4985,15,A5,4038 Murdock Avenue,NA,10466,1,0,1,1808,1741,1945,1,A5,475000,2019-08-29T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,4985,31,A1,4064 Murdock Avenue,NA,10466,1,0,1,2500,1140,1935,1,A1,485000,2018-11-30T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,5134,65,A2,2329 Boller Avenue,NA,10475,1,0,1,2961,1653,1925,1,A2,499000,2018-11-16T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,5226,8,A9,3373 Dereimer Avenue,NA,10475,1,0,1,3750,1767,1959,1,A9,445000,2018-12-26T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,5227,3,A1,2032 Tillotson Avenue,NA,10475,1,0,1,3750,1712,1955,1,A1,515000,2019-01-17T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,5228,49,A2,3336 Palmer Avenue,NA,10475,1,0,1,3500,1704,1920,1,A2,405000,2019-07-26T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,5259,29,A2,3425 Boller Avenue,NA,10475,1,0,1,5000,1301,1935,1,A2,295000,2018-11-07T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,5260,42,A2,3426 Boller Avenue,NA,10475,1,0,1,5000,1280,1958,1,A2,320000,2019-05-13T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,5653,56,A2,3550 Ropes Avenue,NA,10475,1,0,1,5812,1245,1950,1,A2,420000,2019-05-17T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,5654,371,A2,3450 Mc Owen Avenue,NA,10475,1,0,1,5000,936,1950,1,A2,550000,2019-06-25T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,5655,25,A5,3558 Mc Owen Avenue,NA,10475,1,0,1,2742,1925,1965,1,A5,468000,2019-05-22T00:00:00Z
Bronx,Baychester,01 One Family Dwellings,1,5655,26,A1,3560 Mcowen Ave,NA,10475,1,0,1,5000,1250,1925,1,A1,475000,2019-02-04T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4708,33,B1,1119 East 213 Street,NA,10469,2,0,2,2500,2068,1920,1,B1,460000,2018-11-28T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4708,60,B1,1142 East 214 Street,NA,10469,2,0,2,1876,2018,1945,1,B1,585000,2019-03-21T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4710,19,B3,1104a East 216 Street,NA,10469,2,0,2,1800,1872,1945,1,B3,15200,2019-07-13T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4711,16,B1,3732 Laconia Avenue,NA,10469,2,0,2,1493,2300,1955,1,B1,450000,2019-09-26T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4711,16,B1,3732 Laconia Avenue,NA,10469,2,0,2,1493,2300,1955,1,B1,250000,2019-06-20T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4711,23,B9,1300 Oakley Street,NA,10469,2,0,2,1900,2125,1955,1,B9,546000,2019-08-23T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4711,95,B2,1325 Hicks Street,NA,10469,2,0,2,2375,2397,2017,1,B2,659263,2019-02-13T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4714,5,B9,3768 Laconia Avenue,NA,10469,2,0,2,1888,2061,1950,1,B9,779659,2019-07-06T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4717,87,B9,1485 Needham Avenue,NA,10469,2,0,2,1710,2230,1950,1,B9,670000,2019-08-27T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4718,6,B2,1410 Oakley,NA,10469,2,0,2,3800,2650,1920,1,B2,360000,2019-08-26T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4718,68,B9,1401 Needham Avenue,NA,10469,2,0,2,2102,2187,1945,1,B9,600000,2018-12-04T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4719,17,B2,1426 Needham Avenue,NA,10469,2,0,2,2375,2460,1925,1,B2,530000,2018-12-22T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4721,109,B3,1466 Hicks Street,NA,10469,2,0,2,3049,3624,1925,1,B3,529490,2019-06-25T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4723,12,B1,3465 Mickle Avenue,NA,10469,2,0,2,1918,1813,1945,1,B1,469000,2019-01-25T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4723,53,B9,3464 Eastchester Road,NA,10469,2,0,2,2910,2176,1960,1,B9,699000,2019-10-15T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4723,53,B9,3464 Eastchester Road,NA,10469,2,0,2,2910,2176,1960,1,B9,261250,2019-01-18T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4724,41,B1,3450 Mickle Avenue,NA,10469,2,0,2,2474,2112,1950,1,B1,390000,2019-06-21T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4725,17,B1,1200 East 221 Street,NA,10469,2,0,2,2812,1912,1910,1,B1,560000,2019-02-28T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4726,32,B1,3538 Eastchester Road,NA,10469,2,0,2,2500,1880,1920,1,B1,665000,2018-11-09T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4728,57,B3,3478 Kingsland Avenue,NA,10469,2,0,2,2002,1760,1925,1,B3,701518,2019-01-22T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4733,34,B1,3310 Pearsall Avenue,NA,10469,2,0,2,2100,2077,1950,1,B1,633450,2019-10-17T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4737,12,B1,3361 Fenton Avenue,NA,10469,2,0,2,2500,3757,1935,1,B1,680000,2019-05-24T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4738,24,B1,3333 Corsa Avenue,NA,10469,2,0,2,1925,1952,1955,1,B1,40000,2019-02-06T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4740,19,B1,3219 Seymour Avenue,NA,10469,2,0,2,2500,2160,1920,1,B1,589000,2019-07-31T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4740,19,B1,3219 Seymour Avenue,NA,10469,2,0,2,2500,2160,1920,1,B1,404586,2019-01-18T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4740,25,B1,3201 Seymour Avenue,NA,10469,2,0,2,2538,3300,1965,1,B1,825000,2018-12-27T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4741,33,B1,1407 Burke Avenue,NA,10469,2,0,2,2200,1874,1945,1,B1,665000,2019-02-19T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4741,42,B1,3222 Seymour Avenue,NA,10469,2,0,2,2500,2160,1920,1,B1,415000,2019-01-10T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4742,29,B1,1459 Burke Avenue,NA,10469,2,0,2,2400,1914,1945,1,B1,575000,2019-09-20T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4744,58,B1,3346 Eastchester Road,NA,10469,2,0,2,2354,1584,1940,1,B1,819000,2019-08-29T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4744,58,B1,3346 Eastchester Road,NA,10469,2,0,2,2354,1584,1940,1,B1,450000,2019-03-20T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4744,61,B2,3352 Eastchester Road,NA,10469,2,0,2,2365,2260,1930,1,B2,600000,2019-08-28T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4746,18,B1,3229 Eastchester Road,NA,10469,2,0,2,2200,1475,1955,1,B1,580000,2019-10-16T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4747,32,B1,3207 Mickle Avenue,NA,10469,2,0,2,1710,2052,1955,1,B1,327500,2019-05-24T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4748,8,B9,3243 Kingsland Avenue,NA,10469,2,0,2,2660,3000,1965,1,B9,525000,2019-10-11T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4748,8,B9,3243 Kingsland Avenue,NA,10469,2,0,2,2660,3000,1965,1,B9,410000,2019-09-27T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4751,23,B1,3327 Wickham Avenue,NA,10469,2,0,2,1900,2620,1970,1,B1,680000,2019-09-13T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4751,25,B1,3323 Wickham Avenue,NA,10469,2,0,2,1900,2620,1970,1,B1,349000,2019-06-18T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4751,42,B3,3300 Gunther Avenue,NA,10469,2,0,2,2850,1188,1955,1,B3,495000,2019-04-02T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4753,58,B1,3314 Wickham,NA,10469,2,0,2,2090,3034,1970,1,B1,685000,2019-02-25T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4755,32,B1,3211 Bruner Ave,NA,10469,2,0,2,1920,2585,1970,1,B1,550000,2019-08-19T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4760,51,B1,3152 Seymour Avenue,NA,10469,2,0,2,2500,1662,1925,1,B1,585000,2018-11-30T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4761,17,B3,1465 Deyo Street,NA,10469,2,0,2,6828,1868,1955,1,B3,640000,2018-12-12T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4761,29,B3,3172 Fenton Avenue,NA,10469,2,0,2,2500,1768,1945,1,B3,529000,2019-10-18T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4761,60,B1,1467 Hammersley Avenue,NA,10469,2,0,2,2395,2720,1960,1,B1,720000,2019-04-19T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4763,17,B1,3141 Mickle Avenue,NA,10469,2,0,2,2522,1568,1950,1,B1,502000,2019-10-04T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4763,31,B1,1531 Hammersley Avenue,NA,10469,2,0,2,1907,2474,1950,1,B1,456300,2018-11-20T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4767,20,B1,3023 Kingsland Avenue,NA,10469,2,0,2,2266,1908,2007,1,B1,518000,2019-09-04T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4767,31,B3,1609 Adee Avenue,NA,10469,2,0,2,2500,1944,1960,1,B3,357000,2019-09-06T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4774,34,B1,3006 Gunther Avenue,NA,10469,2,0,2,1895,1800,1960,1,B1,705000,2019-04-08T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4774,34,B1,3006 Gunther Avenue,NA,10469,2,0,2,1895,1800,1960,1,B1,457000,2018-12-26T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4774,37,B1,3010 Gunther Ave,NA,10469,2,0,2,1895,1800,1950,1,B1,600000,2019-01-11T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4774,39,B1,3014 Gunther Avenue,NA,10469,2,0,2,1895,1800,1950,1,B1,330000,2018-11-19T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4774,144,B1,3028 Gunther Avenue,NA,10469,2,0,2,1900,1800,1950,1,B1,695000,2019-02-04T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4778,159,B2,3156 Grace Avenue,NA,10469,2,0,2,2850,1665,2004,1,B2,769000,2019-07-25T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4778,159,B2,3156 Grace Avenue,NA,10469,2,0,2,2850,1665,2004,1,B2,500000,2019-04-04T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4779,56,B9,3140 Edson Avenue,NA,10469,2,0,2,3200,2860,1970,1,B9,700000,2019-09-24T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4784,45,B9,2924 Mickle Avenue,NA,10469,2,0,2,3167,2887,1955,1,B9,450000,2019-09-25T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4785,19,B1,2959 Tiemann Avenue,NA,10469,2,0,2,1895,2500,1960,1,B1,630000,2019-05-07T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4785,65,B1,2952 Kingsland Ave,NA,10469,2,0,2,1900,1840,1960,1,B1,490000,2019-07-24T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4788,11,B1,2947 Gunther Avenue,NA,10469,2,0,2,2874,2585,1960,1,B1,560000,2019-04-04T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4789,18,B2,2931 Wickham Avenue,NA,10469,2,0,2,2375,1728,1901,1,B2,630000,2019-05-29T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4789,53,B1,2956 Gunther Ave,NA,10469,2,0,2,1900,1800,1950,1,B1,590000,2018-12-11T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4790,41,B3,2926 Wickham Ave,NA,10469,2,0,2,2375,855,1910,1,B3,600000,2019-08-14T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4790,47,B1,2938 Wickham Avenue,NA,10469,2,0,2,4750,1536,1940,1,B1,500000,2019-04-16T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4793,105,B1,1756 Arnow Avenue,NA,10469,2,0,2,2499,1848,2007,1,B1,695000,2019-10-17T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4795,51,B1,2842 Bruner Ave,NA,10469,2,0,2,2379,1872,2002,1,B1,780000,2019-07-11T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4795,51,B1,2842 Bruner Avenue,NA,10469,2,0,2,2379,1872,2002,1,B1,325000,2019-01-08T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4795,143,B1,2826 Bruner Avenue,NA,10469,2,0,2,1871,1970,2006,1,B1,550000,2019-04-30T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4795,144,B1,2828 Bruner Avenue,NA,10469,2,0,2,2630,1970,2006,1,B1,680000,2019-06-24T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4796,124,B2,2921 Grace Avenue,NA,10469,2,0,2,2375,2040,2004,1,B2,745000,2019-09-24T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4796,128,B2,2913 Grace Avenue,NA,10469,2,0,2,2375,2040,2004,1,B2,700000,2019-08-19T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4796,132,B2,2905 Grace Avenue,NA,10469,2,0,2,2375,2040,2004,1,B2,539673,2019-07-19T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4796,143,B2,2912 Ely Avenue,NA,10469,2,0,2,2375,2040,2004,1,B2,740000,2019-07-30T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4796,144,B2,2914 Ely Avenue,NA,10469,2,0,2,2375,2040,2004,1,B2,723000,2019-08-27T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4799,102,B1,2891 Grace Avenue,NA,10469,2,0,2,1588,3201,2006,1,B1,499000,2019-04-05T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4799,103,B1,2885 Grace Avenue,NA,10469,2,0,2,1588,3201,2006,1,B1,499000,2019-04-05T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4799,104,B1,2881 Grace Avenue,NA,10469,2,0,2,2223,3201,2006,1,B1,499000,2019-04-05T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4799,106,B1,2871 Grace Avenue,NA,10469,2,0,2,2882,3201,2006,1,B1,499000,2019-04-05T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4799,107,B1,2865 Grace Avenue,NA,10469,2,0,2,3037,3105,2006,1,B1,875000,2019-04-05T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4799,136,B1,1906 Arnow Avenue,NA,10469,2,0,2,2661,3600,2006,1,B1,499000,2019-04-05T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4881,26,B1,3321 Edson Avenue,NA,10469,2,0,2,2850,2055,1975,1,B1,650000,2019-10-30T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4881,69,B2,3315 Baychester,NA,10469,2,0,2,2000,1856,1925,1,B2,400530,2018-12-12T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4881,83,B1,3318 Edson Avenue,NA,10469,2,0,2,3117,2025,1975,1,B1,560000,2019-08-14T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4883,129,B1,3407 Bruner Avenue,NA,10469,2,0,2,2063,2400,2004,1,B1,445500,2019-06-21T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4883,130,B1,3405 Bruner Avenue,NA,10469,2,0,2,4350,2400,2004,1,B1,422706,2019-02-05T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4884,19,B1,3455 Ely Avenue,NA,10469,2,0,2,2375,3600,2001,1,B1,725000,2019-10-29T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4885,72,B1,3452 Ely Avenue,NA,10469,2,0,2,2375,2227,1920,1,B1,410000,2019-05-22T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4893,7,B1,3504 Grace Avenue,NA,10466,2,0,2,6380,2292,1950,1,B1,990000,2019-09-26T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4897,2,B2,1279 East 222 Street,NA,10469,2,0,2,2500,1800,1930,1,B2,250000,2019-08-06T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4897,30,B2,1227 E 222 St,NA,10469,2,0,2,2500,1890,1925,1,B2,400000,2019-08-28T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4897,50,B9,1212 East 223rd Street,NA,10466,2,0,2,1800,1386,1950,1,B9,53000,2019-06-01T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4898,61,B3,1232 East 224 Street,NA,10466,2,0,2,2071,1967,1920,1,B3,655000,2019-10-04T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4899,44,B1,1838 Schieffelin Ave,NA,10466,2,0,2,1767,1806,1950,1,B1,283000,2019-10-28T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4916,51,B1,3614 Baychester Avenue,NA,10466,2,0,2,3045,3420,1965,1,B1,705000,2018-11-20T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4921,179,B2,3682 Palmer Avenue,NA,10466,2,0,2,2009,2200,1997,1,B2,559000,2019-01-18T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4924,27,B1,2102 Needham Avenue,NA,10466,2,0,2,1638,2521,2006,1,B1,493500,2019-03-11T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4934,51,B1,1200 East 233 Street,NA,10466,2,0,2,2422,2280,1967,1,B1,680000,2019-05-01T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4934,64,B1,1167 Grenada Place,NA,10466,2,0,2,2080,1296,1941,1,B1,368866,2019-05-13T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4934,64,B1,1167 Grenada Place,NA,10466,2,0,2,2080,1296,1941,1,B1,378750,2019-03-25T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4941,30,B2,3640 Pratt Avenue,NA,10466,2,0,2,1940,2270,1998,1,B2,605000,2019-06-03T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4945,60,B2,3810 Pratt Avenue,NA,10466,2,0,2,2598,1280,1925,1,B2,695000,2019-07-18T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4951,70,B3,3712 Rombouts Avenue,NA,10466,2,0,2,2500,1488,1925,1,B3,560000,2019-01-03T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4955,55,B9,3911 De Reimer Avenue,NA,10466,2,0,2,2629,1672,1959,1,B9,460000,2019-03-25T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4957,1,B1,1301 East 233rd Street,NA,10466,2,0,2,1852,1888,1961,1,B1,192000,2019-02-22T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4958,53,B1,3951 Hill Avenue,NA,10466,2,0,2,2660,2390,2016,1,B1,763688,2019-08-21T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4959,41,B1,3971 Monticello Avenue,NA,10466,2,0,2,3800,2970,1966,1,B1,650000,2019-04-24T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4959,74,B1,3903 Monticello Avenue,NA,10466,2,0,2,4400,2400,1965,1,B1,599000,2019-02-08T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4961,27,B3,3962 Seton Avenue,NA,10466,2,0,2,5000,1286,1910,1,B3,590000,2019-04-01T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4962,35,B3,2182 Strang Avenue,NA,10466,2,0,2,3000,1181,1925,1,B3,358000,2019-03-18T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4963,31,B1,3954 Duryea Avenue,NA,10466,2,0,2,2400,2800,1958,1,B1,450000,2019-10-09T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4967,32,B3,4005 Secor Avenue,NA,10466,2,0,2,2480,1409,1930,1,B3,685336,2019-02-07T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4967,64,B1,4048 Harper Avenue,NA,10466,2,0,2,2810,2500,1957,1,B1,460000,2018-11-15T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4969,11,B3,4021 Dyre Avenue,NA,10466,2,0,2,2316,2001,1901,1,B3,495000,2019-04-25T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4970,27,B1,3933 Rombouts Avenue,NA,10466,2,0,2,3006,2250,1961,1,B1,690000,2019-04-30T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4978,16,B9,4030 Bruner Avenue,NA,10466,2,0,2,2215,1512,1950,1,B9,465000,2019-05-30T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4978,81,B1,4015 Ely Avenue,NA,10466,2,0,2,1813,1920,1955,1,B1,585000,2018-11-27T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4980,20,B2,4052 Grace Avenue,NA,10466,2,0,2,1710,1900,2007,1,B2,585000,2019-05-24T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4980,53,B3,4083 Edson Avenue,NA,10466,2,0,2,2500,1441,1905,1,B3,550000,2019-06-26T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4980,85,B2,4033 Edson Avenue,NA,10466,2,0,2,2500,1848,1915,1,B2,694000,2019-03-22T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4981,21,B1,4056a Edson Avenue,NA,10466,2,0,2,2050,2050,2007,1,B1,656000,2019-05-31T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4983,22,B1,4046 De Reimer Avenue,NA,10466,2,0,2,2375,2760,2018,1,B1,795000,2019-01-22T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4984,79,B1,4029 Murdock Avenue,NA,10466,2,0,2,2500,2710,1950,1,B1,271482,2019-04-26T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4985,62,B1,4059 Hill Avenue,NA,10466,2,0,2,1829,2023,1955,1,B1,697000,2019-07-10T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4985,70,B2,4047 Hill Avenue,NA,10466,2,0,2,2375,2302,1915,1,B2,608500,2019-04-18T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4985,86,B1,4003 Hill Avenue,NA,10466,2,0,2,2375,2788,1960,1,B1,480000,2019-09-25T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4985,102,B1,4012 Murdock Avenue,NA,10466,2,0,2,2100,1890,1955,1,B1,375000,2019-04-12T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4987,46,B2,4077 Seton Avenue,NA,10466,2,0,2,5000,1659,1941,1,B2,686710,2019-04-23T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4987,72,B2,4015 Seton Avenue,NA,10466,2,0,2,2500,1874,1931,1,B2,690000,2019-05-31T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4987,169,B1,4019 Seton Avenue,NA,10466,2,0,2,1967,2044,2007,1,B1,700000,2019-01-04T00:00:00Z
Bronx,Baychester,02 Two Family Dwellings,1,4989,17,B2,4040 Amundson Avenue,NA,10466,2,0,2,3117,2376,1931,1,B2,634000,2019-04-10T00:00:00Z
